codigo_mes;ano;mes;codigo_de_ca;comunidad_autonoma;codigo_provincia;provincia;codigo_municipio;municipio;paro_hombre_edad_25;paro_hombre_edad_25_45;paro_hombre_edad_45;paro_mujer_edad_25;paro_mujer_edad_25_45;paro_mujer_edad_45;paro_agricultura;paro_industria;paro_construccion;paro_servicios;paro_sin_empleo_anterior;total_paro
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12076;Matet;0;4;10;0;1;7;0;3;1;18;0;22
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;156;840;561;134;925;405;74;486;485;1762;214;3021
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12079;Montanejos;1;8;8;0;12;6;4;3;2;25;1;35
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12015;Argelita;0;2;4;0;1;2;1;2;3;3;0;9
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12083;Olocau,del,Rey;0;1;0;0;1;0;1;0;0;1;0;2
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12017;Ayódar;0;3;5;2;6;3;1;3;3;11;1;19
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12085;Oropesa,del,Mar/Orpesa;42;283;303;41;318;217;43;34;171;889;67;1204
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12021;Betxí;27;97;96;26;164;92;37;81;41;325;18;502
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12087;Palanques;0;1;0;0;0;0;0;0;1;0;0;1
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12025;Benafigos;0;1;5;0;2;3;5;1;1;4;0;11
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12090;Pina,de,Montalgrao;0;4;0;0;6;2;3;0;1;6;2;12
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12028;Benicasim/Benicàssim;42;299;284;26;322;269;24;147;120;900;51;1242
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12093;Pobla,de,Benifassà,,la;0;2;2;0;1;5;0;1;2;7;0;10
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12032;Borriana/Burriana;208;1039;791;188;1231;624;215;519;514;2483;350;4081
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12099;Sant,Jordi/San,Jorge;3;17;19;1;20;9;6;5;8;48;2;69
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12033;Cabanes;8;73;60;9;84;39;20;59;41;132;21;273
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12103;Sarratella;0;0;1;0;1;0;0;0;0;2;0;2
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12034;Càlig;7;42;50;5;43;41;17;34;21;109;7;188
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12107;Sot,de,Ferrer;1;5;8;0;11;4;9;2;2;16;0;29
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12036;Canet,lo,Roig;5;14;15;0;18;11;2;20;7;32;2;63
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12108;Sueras/Suera;6;9;9;1;9;13;5;5;4;32;1;47
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12037;Castell,de,Cabres;0;0;0;0;0;0;0;0;0;0;0;0
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12109;Tales;7;12;27;3;28;15;0;28;6;54;4;92
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12043;Caudiel;3;19;22;4;18;11;0;7;22;43;5;77
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12110;Teresa;0;2;4;1;3;1;0;1;2;8;0;11
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12044;Cervera,del,Maestre;2;12;7;2;8;5;1;1;9;25;0;36
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12112;Todolella;1;1;0;1;2;4;3;1;0;4;1;9
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12051;Culla;1;6;4;2;1;4;1;1;2;11;3;18
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12122;Useras/Useres,,les;6;13;26;3;24;24;15;20;6;48;7;96
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12055;Chodos/Xodos;2;6;1;0;2;0;4;1;2;4;0;11
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12124;Vall,d'Alba;17;59;64;10;74;43;30;63;27;127;20;267
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12056;Chóvar;9;5;7;1;6;7;0;3;3;27;2;35
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12125;Vall,de,Almonacid;0;4;10;1;5;1;5;1;0;15;0;21
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12057;Eslida;12;21;18;6;13;8;6;7;9;50;6;78
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12126;Vall,d'Uixó,,la;221;780;801;155;862;720;266;421;490;2173;189;3539
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12059;Fanzara;4;8;8;1;5;7;7;3;2;19;2;33
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12130;Villahermosa,del,Río;0;2;9;1;4;2;3;2;2;11;0;18
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12060;Figueroles;5;9;11;3;13;18;2;18;2;34;3;59
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12131;Villamalur;0;0;1;0;0;0;0;0;0;1;0;1
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12063;Fuente,la,Reina;0;0;4;0;0;1;0;0;2;3;0;5
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12137;Villores;0;0;0;0;0;0;0;0;0;0;0;0
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12069;Higueras;0;0;1;0;0;0;1;0;0;0;0;1
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12141;Zorita,del,Maestrazgo;0;2;0;0;0;2;0;0;1;3;0;4
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12070;Jana,,la;2;26;15;3;5;6;8;5;16;26;2;57
201502;2015;Febrero;10;Comunitat,Valenciana;12;Castellón/Castelló;12901;Alquerías,del,Niño,Perdido;6;62;48;8;111;48;10;31;19;215;8;283
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12071;Jérica;6;41;36;4;44;25;10;15;33;90;8;156
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12001;Atzeneta,del,Maestrat;0;17;28;1;14;17;17;8;11;40;1;77
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12074;Llosa,,la;6;23;12;11;25;11;8;6;9;65;0;88
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12005;Alcora,,l';46;185;176;47;316;246;60;285;157;453;61;1016
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12077;Moncofa;23;140;101;16;151;64;27;42;63;353;10;495
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12008;Algimia,de,Almonacid;2;3;6;1;7;4;1;1;2;16;3;23
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12078;Montán;1;9;8;1;5;7;6;2;8;15;0;31
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12010;Almedíjar;0;3;5;2;1;6;1;1;2;13;0;17
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12085;Oropesa,del,Mar/Orpesa;54;305;227;37;236;165;46;42;207;670;59;1024
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12014;Ares,del,Maestrat;0;1;2;0;4;1;3;0;0;5;0;8
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12087;Palanques;0;0;0;0;1;1;0;0;0;2;0;2
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12016;Artana;8;13;22;9;31;7;20;7;7;53;3;90
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12088;Pavías;1;2;2;0;0;0;5;0;0;0;0;5
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12021;Betxí;16;84;74;20;117;88;40;66;20;260;13;399
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12092;Puebla,de,Arenoso;1;3;2;0;4;0;0;2;1;7;0;10
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12024;Benafer;0;5;8;0;7;6;5;2;2;17;0;26
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12095;Ribesalbes;8;21;29;9;34;47;3;48;6;79;12;148
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12036;Canet,lo,Roig;3;17;18;2;17;13;8;20;12;29;1;70
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12097;Sacañet;0;1;1;0;0;0;0;0;0;2;0;2
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12040;Castellón,de,la,Plana/Castelló,de,la,Plana;811;4034;4166;609;4917;4238;537;2367;2601;11767;1503;18775
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12098;Salzadella,,la;2;13;22;4;16;13;5;15;8;37;5;70
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12042;Catí;1;5;2;0;7;5;5;4;0;10;1;20
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12100;Sant,Mateu;5;77;44;8;58;36;28;63;33;95;9;228
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12044;Cervera,del,Maestre;0;6;10;2;9;9;4;2;4;26;0;36
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12103;Sarratella;0;4;0;0;1;1;0;0;1;5;0;6
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12048;Cortes,de,Arenoso;0;7;9;1;4;4;9;2;5;8;1;25
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12104;Segorbe;42;232;172;46;296;176;38;154;105;613;54;964
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12049;Costur;1;20;13;1;14;7;4;25;4;22;1;56
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12110;Teresa;1;4;8;1;0;0;4;0;1;9;0;14
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12059;Fanzara;1;6;7;1;3;4;6;3;1;11;1;22
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12113;Toga;2;1;3;0;2;2;1;1;1;7;0;10
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12061;Forcall;1;3;5;1;3;4;7;2;1;7;0;17
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12120;Torre,d'en,Doménec,,la;0;5;1;0;2;1;2;3;0;3;1;9
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12063;Fuente,la,Reina;0;0;4;0;0;0;0;0;1;2;1;4
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12124;Vall,d'Alba;11;73;61;12;65;37;29;67;42;106;15;259
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12064;Fuentes,de,Ayódar;0;1;3;1;2;3;4;0;0;6;0;10
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12126;Vall,d'Uixó,,la;317;1114;940;259;1101;708;325;545;750;2588;231;4439
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12067;Geldo;3;19;25;0;20;19;9;15;11;49;2;86
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12131;Villamalur;0;0;1;0;1;0;0;0;0;2;0;2
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12068;Herbés;0;0;0;0;0;0;0;0;0;0;0;0
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12132;Vilanova,d'Alcolea;1;12;8;1;12;6;2;8;5;23;2;40
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12071;Jérica;5;28;39;4;36;27;11;15;23;88;2;139
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12134;Vilar,de,Canes;0;1;2;0;4;1;0;1;2;5;0;8
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12072;Lucena,del,Cid;2;24;30;3;29;21;2;47;11;43;6;109
201309;2013;Septiembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12902;Sant,Joan,de,Moró;21;98;79;10;124;69;15;106;36;209;35;401
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12077;Moncofa;22;72;94;12;132;80;20;33;34;309;16;412
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12003;Albocàsser;6;23;22;4;18;12;7;9;18;40;11;85
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12080;Morella;5;14;30;2;28;11;9;6;6;67;2;90
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12004;Alcalà,de,Xivert;32;234;158;35;194;119;68;56;95;516;37;772
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12084;Onda;144;575;585;153;861;609;131;715;230;1655;196;2927
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12011;Almenara;31;108;92;31;109;61;15;32;36;339;10;432
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12085;Oropesa,del,Mar/Orpesa;44;252;288;41;259;199;39;31;170;770;73;1083
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12013;Arañuel;1;2;4;1;3;2;1;0;1;11;0;13
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12089;Peníscola/Peñíscola;16;119;114;20;147;110;28;29;41;411;17;526
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12017;Ayódar;0;6;4;2;7;3;1;3;4;13;1;22
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12092;Puebla,de,Arenoso;1;3;2;0;2;1;2;2;1;4;0;9
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12021;Betxí;20;80;84;20;116;68;23;76;44;228;17;388
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12094;Pobla,Tornesa,,la;1;25;21;1;30;20;1;19;13;60;5;98
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12027;Benicarló;145;697;637;152;747;542;160;416;345;1849;150;2920
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12095;Ribesalbes;6;21;32;7;33;38;6;39;9;72;11;137
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12029;Benlloch;7;31;27;5;23;12;18;14;9;52;12;105
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12096;Rossell;2;27;30;1;27;38;5;41;17;54;8;125
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12033;Cabanes;10;77;63;7;79;37;17;55;50;131;20;273
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12101;San,Rafael,del,Río;2;7;11;1;6;9;9;10;1;15;1;36
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12034;Càlig;9;40;53;7;45;40;14;36;20;117;7;194
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12102;Santa,Magdalena,de,Pulpis;4;20;9;2;23;8;16;5;7;30;8;66
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12041;Castillo,de,Villamalefa;1;2;0;0;1;0;0;0;1;3;0;4
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12103;Sarratella;0;1;2;0;1;1;1;0;0;4;0;5
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12042;Catí;1;6;5;0;7;4;1;4;1;17;0;23
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12108;Sueras/Suera;4;13;10;1;11;15;6;8;4;36;0;54
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12049;Costur;1;20;11;0;16;4;3;17;5;25;2;52
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12109;Tales;6;10;28;3;26;18;0;26;7;54;4;91
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12056;Chóvar;6;6;7;1;5;6;0;3;3;23;2;31
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12114;Torás;2;7;7;0;4;3;4;2;1;16;0;23
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12061;Forcall;3;4;8;0;4;6;3;3;2;17;0;25
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12118;Torrechiva;1;5;4;0;0;4;5;0;0;9;0;14
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12072;Lucena,del,Cid;4;28;28;6;37;16;1;52;16;42;8;119
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12121;Traiguera;5;28;26;2;22;20;21;23;21;33;5;103
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12073;Ludiente;0;6;2;3;5;2;3;1;1;13;0;18
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12124;Vall,d'Alba;13;57;61;11;78;43;29;59;25;130;20;263
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12075;Mata,de,Morella,,la;1;3;0;0;4;3;3;0;3;5;0;11
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12126;Vall,d'Uixó,,la;212;794;812;157;890;737;277;425;503;2213;184;3602
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12078;Montán;2;11;8;1;4;7;6;2;8;17;0;33
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12127;Vallibona;0;2;1;0;1;1;0;0;0;5;0;5
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12079;Montanejos;2;7;3;0;11;8;2;4;2;22;1;31
201503;2015;Marzo;10;Comunitat,Valenciana;12;Castellón/Castelló;12128;Vilafamés;8;17;41;6;47;25;17;35;14;73;5;144
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12081;Navajas;1;23;20;0;25;16;1;9;11;63;1;85
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12002;Aín;0;4;1;0;3;1;3;1;0;5;0;9
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12083;Olocau,del,Rey;1;1;0;0;2;1;1;0;2;2;0;5
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12003;Albocàsser;2;16;21;7;19;12;3;6;15;42;11;77
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12085;Oropesa,del,Mar/Orpesa;62;323;240;42;295;192;48;40;202;803;61;1154
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12004;Alcalà,de,Xivert;24;152;157;19;135;122;63;43;65;406;32;609
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12091;Portell,de,Morella;0;2;2;1;3;9;0;9;1;7;0;17
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12006;Alcudia,de,Veo;1;4;8;0;6;2;10;3;3;5;0;21
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12093;Pobla,de,Benifassà,,la;0;5;2;0;3;3;2;1;4;6;0;13
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;122;624;535;118;880;483;102;381;373;1683;223;2762
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12096;Rossell;2;27;39;2;24;31;6;52;18;45;4;125
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12031;Borriol;22;88;118;13;120;115;20;78;61;287;30;476
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12097;Sacañet;0;1;0;0;0;0;0;0;0;1;0;1
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12036;Canet,lo,Roig;1;16;17;1;18;14;5;19;12;30;1;67
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12098;Salzadella,,la;2;10;23;4;14;16;5;13;7;37;7;69
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12039;Castellnovo;5;17;19;2;24;23;3;11;9;65;2;90
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12099;Sant,Jordi/San,Jorge;4;21;18;3;16;7;5;7;11;46;0;69
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12041;Castillo,de,Villamalefa;2;1;1;0;1;1;0;1;2;3;0;6
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12110;Teresa;1;5;7;2;1;0;4;0;2;9;1;16
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12044;Cervera,del,Maestre;0;6;9;2;10;10;5;3;4;25;0;37
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12111;Tírig;0;5;6;0;4;4;1;2;5;11;0;19
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12048;Cortes,de,Arenoso;0;4;8;1;2;5;6;3;4;6;1;20
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12113;Toga;1;1;3;0;2;4;1;2;0;7;1;11
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12051;Culla;2;5;5;0;3;3;1;0;1;14;2;18
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12115;Toro,,El;1;8;6;0;1;6;0;5;5;12;0;22
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12053;Chilches/Xilxes;13;51;41;10;41;35;15;14;20;138;4;191
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12116;Torralba,del,Pinar;0;0;2;0;2;1;0;1;1;3;0;5
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12060;Figueroles;3;7;12;1;13;18;4;18;4;26;2;54
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12120;Torre,d'en,Doménec,,la;0;4;1;0;2;1;2;3;0;2;1;8
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12063;Fuente,la,Reina;0;0;4;0;1;0;0;0;1;3;1;5
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12122;Useras/Useres,,les;9;20;24;5;27;27;18;25;9;53;7;112
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12065;Gaibiel;2;3;2;0;1;4;0;1;0;11;0;12
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12128;Vilafamés;7;28;50;4;42;26;13;33;21;84;6;157
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12070;Jana,,la;3;11;10;2;10;8;6;8;8;17;5;44
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12131;Villamalur;0;0;1;0;1;1;0;0;0;3;0;3
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12073;Ludiente;0;4;3;2;6;1;7;0;1;7;1;16
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12132;Vilanova,d'Alcolea;3;12;10;1;12;5;3;8;5;25;2;43
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12074;Llosa,,la;7;17;9;9;31;15;10;3;5;69;1;88
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12134;Vilar,de,Canes;0;1;2;0;4;0;0;0;2;4;1;7
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12076;Matet;0;3;10;0;2;7;1;3;0;18;0;22
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12137;Villores;0;1;1;0;0;1;0;0;0;3;0;3
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12079;Montanejos;2;5;6;0;7;5;2;2;2;18;1;25
201310;2013;Octubre;10;Comunitat,Valenciana;12;Castellón/Castelló;12902;Sant,Joan,de,Moró;17;90;78;11;119;73;15;97;33;208;35;388
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12081;Navajas;0;15;17;2;19;15;2;6;9;50;1;68
201311;2013;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12008;Algimia,de,Almonacid;1;5;5;1;6;5;0;0;3;18;2;23
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12082;Nules;62;200;193;50;253;176;97;91;67;640;39;934
201311;2013;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12009;Almazora/Almassora;152;770;547;112;858;395;72;467;443;1643;209;2834
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12083;Olocau,del,Rey;1;1;0;2;2;0;2;0;0;4;0;6
201311;2013;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12015;Argelita;0;3;4;0;0;1;2;2;3;1;0;8
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12084;Onda;159;538;573;151;841;632;120;685;230;1663;196;2894
201311;2013;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12017;Ayódar;1;7;4;2;7;2;1;3;4;14;1;23
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12087;Palanques;0;1;0;0;2;0;2;0;1;0;0;3
201311;2013;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12026;Benasal;2;16;11;3;17;17;2;17;7;35;5;66
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12096;Rossell;2;29;28;1;27;37;6;40;16;54;8;124
201311;2013;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12027;Benicarló;146;656;600;151;729;524;138;393;316;1808;151;2806
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12099;Sant,Jordi/San,Jorge;2;17;17;0;18;11;4;6;7;47;1;65
201311;2013;Noviembre;10;Comunitat,Valenciana;12;Castellón/Castelló;12029;Benlloch;5;24;21;4;18;10;12;8;8;47;7;82
201504;2015;Abril;10;Comunitat,Valenciana;12;Castellón/Castelló;12111;Tírig;1;4;4;0;5;2;2;1;3;8;2;16
